2003,November,6,"Albany NanoTech and NanoQuebec form consortium. NanoQuebec is a non-profit organization ""established to promote the development of nano- tech through networking and dialogue with university, industry, and government partners.  The University partners are the Universite de Montreal, McGill University, Ecole Polythechnique, Universite Laval, University de Sherbrooke, Concordia University, Ecole de Technologie Superierur, and the Institut Nat- ional de Recherche Sceintifique.  The consortium will sponsor workshops, stud- ent and staff exchanges, and joint research and development. The research top- ics of common interest are nanobiological devices and components, novel nano- electronic devices and systems, emerging nanolithography and hybrid integrat- ion applications, new processing and self-assembly techniques, and nano char- acterization.(Shonna Keogan, ""Albany NanoTech and NanoQuebec Enhance Cross- Boarder Partnership,"" Update, November 5, 2004, p. [1])"
2003,December,7,"Professor Emerita Margaret ""Meg"" Stewart endows the Margaret M. Stewart Graduate Scholarship in Biodiversity, Conservation and Policy.  Dr. Stewart was instrumental in forming the program in 1997. (Michael Messitt, ""Margaret Stewart Endows Scholarship,"" Update, May 6, 2004, p. 4)"
2003,January,8,"U.S. Department of Education $1 million Talent Search Grant ""to provide supplemental educational and counseling services to low-income residents of Albany, Schenectady and Troy.""  The five year program is expected to serve 5,000 participants, assisting high school dropouts to get the GED, and high school students to apply to college.  Carson Carr Jr., associate vice president for Academic Affairs and head of the EOP Program will lead the effort. (Lisa James Goldsberry, ""UAlbany Receives Million Dollar Grant from U.S. Department of Education,"" UAlbany Update, January 31, 2003, p. 6)"
2003,March,8,"Announcment of Center for Technology in Government two year $1.2 million grant from the National Science Foundation to ""assemble a multi- disciplinary team of researchers to examine government information integration information projects"" and develop models of successful integration projects. (Heidi Weber, ""Center for Technology in Government Wins Grant,"" UAlbany Update, March 27, 2003, p. [7])"
2003,Fall,8,"Grant of $$328,189 from the John A. Hartford Foundation to School of Social Welfare to establish The Elder Network of the Capital Dist- rict (ENCR). ENCR will assist communities with aging populations to integrate medical care with support services in an effort to avoid hospitalization. Dean Briar-Lawson said the grant would ""help create a regional infrastructure to help maintain the independence, dignity, and self-reliance of our older citiz- ens.  ENCR is an outgrowth of the Center for Excellence in Aging Services at UAlbany and the New York State Office for Aging, also funded by the Hartford Foundation.  Vicky Rizzo, Ph.D., is executive director and Harry Rosenfeld is chair of the ENCR board. (""School of Social Welfare Initiatives Bring Height- ened Visibility,"" Update, November 7, 2002, p. 6)"
2004,January 7,2,"Governor Pataki, in his State of the State address, announces the creation of the nation's first College of Nanotechnology at UAlbany. The official name for the college was soon changed to the College for Nanoscale Sciences and Engineering. (Mary Fiess, ""Governor Announces College of Nanotechology,"" Update, February 6, 2004, p. 6; for the name change see Greta Petry, ""Ryan Address Highlights Quality of Incoming Freshmen Class, Innovation in Education, Increased Research Funding,"" Update, May 6, 2004, p. 7) "
2004,January 30,3,"President Hitchcock with SUNY Chancellor Robert King announces her resignation effective immediately citing family health issues. Provost Carlos Santiago was immediately appointed ""Officer in Charge"" pending the appointment of an interim president. (Greta Petry, ""President Hitchcock on Leave, Provost Santiago Named Officer in Charge,"" Update, February 6, 2004, p. 1 & 8)"
2004,February 24,3,"Admiral John R. Ryan is appointed interim president. Ryan also serves as president of the SUNY Maritime College.  Ryan was formerly the head of the United States Naval Academy at Annapolis. (For his appointment date see Greta Petry, ""Ryan Address Highlights Quality of Incoming Freshmen Class, Innovation in Education, Indreased Research Funding,"" Update, May 6, 2004, p. 1; for his background see ??????) "
2004,September 9,5,"Governor George E. Pataki and Senator Charles E. Schumer announce funding for The Northeast Regional Forensic Institute, a collaboration between UAlbany and the New York State Police.  The institute's function will be to provide ""expert postgraduate education ... to State Police DNA scientists,"" while providing educational opportunities to UAlbany students, according to Interim President Ryan.  The core disciplines of the institute are biology, chemistry, and computer science.  The institute is funded by $1.5 million in federal grants"
2004,March 24,6,"UAlbany unveils new athletic logo featuring a block A back- ground with a UAlbany banner foreground.  The logo was developed by Janet Topal. (""UAlbany Athletics Unveils New Logo,"" Update, April 8, 2004, p. 10) "
2004,April,6,"Announcement that the Initiatives For Women will be seeking to raise funds for the Karen R. Hitchcock New Frontiers Fund for Initiatives For Women scholarship. By September 2004 the Hitchcock New Frontiers Fund had topped $300,000.  The fund will support female Ph.D. students who show great promise.  (""IFW Announces New Scholarship Fund to Honor Karen R. Hitchcock,"" Update, April 8, 2004, p. 2)"
2004,April,6,"Announcement that the School of Social Welfare is establish- ing The Susan R. Sherman Endowed Fund for Internships in Aging Project.  The funds will be used to support master's students at the School of Social Welf- are.  Sherman holds the title of Distinguished Service Professor Emerita and is also an Evan R. Collins award recepient.  (Carol Olechowski, ""Sherman Fund Established at School of Social Welfare,"" Update, April 8, 2004, p. 11)"
2004,June 3,6,"Capital District Regional Planning Commission releases a study ""A Capital Investment: The $1.1 Billion Economic Impact of the Univer- sity a Albany,"" stating that the yearly impact of the University on the Capital Region now exceeds $1 billion per year.  (Vincent Reda, ""UAlbany's Economic Impact Tops $1 Billion,"" Update, June 4, 2004, p. 1 & 2)"
2004,Fall,6,"Recreation & Convocation Center undergoes $1.5 million in renovations including replacing the playing surfaces on the Arena level to Robbins biochannel flooring, putting a new synthetic surface on the indoor track, installing a new sound system, wiring and telecommunications.  The contractors are Bunkoff General Contractors of Latham and McBain Electric, Inc. of Troy. ""UAlbany Begins Recreation & Convocation Center Renovations,"" Update, September 10, 2004, p. 7)"
2004,August 26,6,"Albany NanoTech announces that the College for Nanoscale Sciences and Engineering has installed and is using the world's first 193 nm pre-production immersion lithography system for the development of 300 mm wafer technology.  The instillation and use of the immersion lithography system involves the cooperation of ASML, IBM, and Tokyo Electron Limited (TEL). (""Shonna Koegan, ""Albany NanoTech Installs First-of-Its-Kind Immersion Litho- graphy System,"" Update, September 10, 2004, p. 8)"
2004,September 29,6,"Inaugural reception for the New York Latino Research and Resources Network (NYLARNet).  NYLARNet is sponsored by Assemblyman Peter Rivera (76th District) chair of the Puerto Rican/Hispanic Legislative Task Force, and is composed of the UAlbany Center for Latino, Latin American, and Caribbean Studies (CELAC), the Center for Puerto Rican Studies at Hunter College, and the Institute for Urban and Minority Education at Columbia Uuiversity University's Teachers College.  NYLARNet seeks to stimulate re- search and critical thinking on U.S. Latino issues, and to provide information to legislators, public agencies, and the media.  (Vinny Reda, ""Partnership of U.S. Lation Scholars Unveiled at UAlbany Sept. 29,"" Update, September 10, 2004, p. 8) "
2004,October,6,"Boor Sculpture Studio architectural design by Perkins East- man architects of New York City honored by Society of American Registered Architects at their Annual Convention.  The jury called the studio ""exciting, inviting, and a creative place to work and study."" (""National Architectural Society Honors UAlbany's Sculpture Studio,"" Update, December 10, 2004, p. 3)"
